statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
06,071,418836,674915,0.6205759243756621,0.6147257105047542,0.62642613824657
06,073,639138,1171278,0.5456757490535978,0.5413604795863549,0.5499910185208408
06,075,139057,363970,0.38205621342418333,0.375340368531108,0.38877205831725864
06,077,152030,245250,0.6198980632008155,0.6101066276865355,0.6296894987150956
06,079,67986,109503,0.6208597024739049,0.611095915487099,0.6306234894607108
06,081,154607,264419,0.5847045787178682,0.5768588893347375,0.5925502681009989
06,083,78344,149608,0.5236618362654404,0.5137681122186465,0.5335555603122343
06,085,363147,659353,0.5507626415592255,0.5450953618260134,0.5564299212924376
06,087,58079,96898,0.5993828561993023,0.5863905995669315,0.6123751128316731
06,089,46694,71232,0.655519991015274,0.6407505109556381,0.67028947107491
06,091,879,1219,0.7210828547990156,0.6160635275731587,0.8261021820248724
06,093,13203,19079,0.6920174013313066,0.6629354471030392,0.721099355559574
06,095,99263,157512,0.6301932551170705,0.620379375496306,0.640007134737835
06,097,119598,190998,0.6261740960638331,0.6165181134380247,0.6358300786896416
06,099,108828,177874,0.6118263489886099,0.600523901019998,0.6231287969572218
06,101,20417,33292,0.6132704553646522,0.5881370965320839,0.6384038141972205
06,103,16640,24788,0.6712925609165725,0.6452112975248949,0.6973738243082501
