statecode,countycode,v161_numerator,v161_denominator,v161_rawvalue,v161_otherdata1,v161_cilow,v161_cihigh,v161_sourceflag,v161_flag_CT
18,081,138,829120,16.702219806751913,16.64415283674257,13.882034920217741,19.522404693286084,,
18,083,42,180209,23.67973226193326,23.306272161767726,16.75718789466809,32.50228261406063,,
18,085,57,400953,14.424039441603009,14.216130070107967,10.835782361079152,18.82024262834525,,
18,087,22,203538,12.111339049270677,10.808792461358568,7.497109760087435,18.513468269535394,,
18,089,366,2489336,14.307067137442433,14.702715904964215,12.800813772271821,15.813320502613044,,
18,091,120,556782,21.05505744923504,21.55242087567486,17.140610572501192,24.969504325968888,,
18,093,38,226064,15.776298122989,16.809399108217143,10.98876968736085,21.941011639042507,,
18,095,135,658933,20.747263420053535,20.487667183158226,17.15163800461766,24.34288883548941,,
18,097,758,4856839,15.456285235360582,15.606858699660417,14.335900393623753,16.57667007709741,,
18,099,37,231377,15.4332801695028,15.991217796064431,10.687995164910664,21.566462120717762,,
18,101,13,49423,25.93972141929127,26.30354288489165,13.403432579970497,45.31147305470761,,
18,103,35,178098,19.04320334921211,19.652101651899518,13.108464951680139,26.743737689800984,,
18,105,98,707883,13.922697929722418,13.844095705081207,11.151510296840307,17.17359645954904,,
18,107,36,191907,16.283555130993424,18.759086432490736,11.208850097807202,22.868165565155223,,
18,109,69,362201,18.057117559182913,19.05019588570987,13.875584928039114,23.10289739496729,,
18,111,13,69629,20.643589408630586,18.670381593876115,10.666843886819699,36.060196257387915,,
18,113,42,237667,17.101979861602256,17.67178447155053,12.161179505126517,23.378969461774865,,
18,115,,,,,,,,
18,117,15,98566,15.403043881607697,15.218229409735608,8.201472151179635,26.33967414099337,,
18,119,28,107144,24.146511216730644,26.13305458075114,15.626348908421091,35.645013887483806,,
18,121,10,82639,11.91482413723829,12.100824066118903,5.448216301598274,22.61804761588235,,
18,123,13,96182,13.297451459893159,13.516042502755194,6.870987210971284,23.227971641712937,,
18,125,12,60912,16.92682225956238,19.700551615445235,8.449808684997386,30.286760692774866,,
18,127,146,871209,15.878475561562105,16.758320908071425,13.232569155058318,18.524381968065892,,
18,129,29,125561,20.934871931744468,23.096343609878865,13.547945300349836,30.904000749503005,,
18,131,16,62018,28.52688059567805,25.79896159179593,15.966278517634727,47.05075131052116,,
18,133,51,187120,27.55782596247316,27.255237280889272,20.31896541749875,36.53767914955251,,
18,135,25,121568,21.322074043442225,20.564622269018162,13.516365914750269,31.993580106023977,,
18,137,26,145057,17.432227602837266,17.923988501071992,11.169157152886395,25.937772873909886,,
18,139,15,83600,18.009637790870233,17.942583732057415,9.846036568053508,30.217112017788118,,
18,141,196,1362522,14.245552445526007,14.385088827923513,12.197025251571818,16.294079639480195,,
18,143,20,122139,15.597955563966657,16.374786104356513,9.390988177225816,24.358139766029133,,
18,145,42,225786,18.297310756268086,18.601684781164465,13.011176622167486,25.01302614464189,,
18,147,21,100092,21.917291330018806,20.980697758062583,13.19564111546154,34.22656535467213,,
18,149,24,116348,21.23962036447654,20.627771856843264,13.310757002900301,32.157040481007,,
18,151,35,173967,19.694477441243844,20.118758155282322,13.381441908265128,27.954738665895768,,
18,153,25,103531,24.20012159730047,24.147356830321353,15.50547453816034,36.00786266751227,,
18,155,,,,,,,,
18,157,131,952350,14.636468668017065,13.75544705202919,12.001418508417826,17.271518827616305,,
18,159,21,76540,25.82257884083574,27.436634439508754,15.5468793076944,40.3251555593243,,
18,161,,,,,,,,
18,163,205,902375,22.236454833993125,22.71782795401025,19.092365166914814,25.380544501071437,,
18,165,28,77054,34.029382848411075,36.33815246450541,22.022022343296914,50.23408198918888,,
18,167,115,530927,21.23775938449452,21.66022824230073,17.224785511741555,25.250733257247486,,
18,169,29,153875,19.26141906346133,18.846466287571083,12.582198422919989,28.22244171218409,,
18,171,,,,,,,,
18,173,52,325174,15.193699022405873,15.991438429886767,11.240382179276306,20.086875867593672,,
18,175,29,141089,20.707035805596227,20.55440183146808,13.646067074574757,30.127649935706035,,
18,177,62,331044,19.030286607780546,18.728628218605383,14.413353235275467,24.655943614296575,,
18,179,21,142027,15.311292401918847,14.785920986854611,9.352535175294411,23.64704929444098,,
18,181,32,123164,26.563528985521586,25.98161800526128,17.790012260205426,38.14965863838522,,
18,183,20,173062,12.234676182483025,11.556551987149115,7.3660742852293195,19.105962395064196,,
19,000,2743,16005649,17.30565812515336,17.13769932103347,16.640873808568394,17.970442441738328,,
19,001,,,,,,,,
19,003,,,,,,,,
19,005,,,,,,,,
19,007,15,61006,27.079541494894684,24.587745467658916,14.418715361986697,46.30684067028621,,
19,009,,,,,,,,
19,011,25,128411,19.56532376915573,19.46873710196167,12.402736936644496,29.35759213824226,,
19,013,113,654247,17.667076979330414,17.271764333653802,14.290827694768264,21.043326263892563,,
19,015,19,132928,14.148205371585302,14.293452094366875,8.385123169611251,22.3602641459228,,
19,017,15,126286,11.774849960117765,11.87780118144529,6.4374200434744475,19.756197452116215,,
19,019,13,104082,13.085812557636784,12.490151995541977,6.76163030185727,22.85828107095045,,
19,021,10,102526,9.925147900621923,9.753623471119521,4.759494205008493,18.252700366212245,,
19,023,,,,,,,,
19,025,14,48587,34.42294331293212,28.814291888776836,18.328767554817933,58.86428142421697,,
19,027,20,102102,22.85338125566684,19.588254882372528,13.75922840025217,35.688385729079464,,
19,029,11,65125,18.87257728175555,16.89059500959693,9.050134376381635,34.70734156419807,,
19,031,14,91827,15.086390148744135,15.24606052686029,8.032867374642667,25.7981866140303,,
19,033,45,212117,22.238623200371674,21.214706977752844,15.95881996029043,30.16920347296174,,
19,035,13,57447,20.54621066528856,22.6295541977823,10.256594336557397,36.76284632878407,,
19,037,10,58814,16.665507264245,17.002754446220287,7.6205311388263395,31.636324003091584,,
19,039,16,47942,28.568602176379443,33.37365983897209,15.618720653526987,47.933260078828596,,
19,041,23,81876,28.74712677513514,28.091259954076893,17.794924561484777,43.94303695294736,,
19,043,19,85246,26.78540479132205,22.28843582103559,15.603485364005136,42.88602781388751,,
19,045,53,231372,23.571355322288895,22.90683401621631,17.37965666411301,31.25219743599095,,
19,047,15,81541,19.031381888754872,18.39565372021437,10.4046335741557,31.93142499941539,,
19,049,57,535210,10.960993571572358,10.65002522374395,8.279816749031449,14.233761873958047,,
19,051,,,,,,,,
19,053,,,,,,,,
19,055,16,87224,22.44748166658695,18.34357516279923,12.563685086638117,37.02370730300179,,
19,057,41,192156,24.00470933128829,21.336830491892005,17.069694942257545,32.81522788218233,,
19,059,17,89642,19.29778203763397,18.964324758483745,10.800822114148476,31.828756756352828,,
19,061,83,493114,17.924156834327963,16.831807655025003,14.190723761287535,22.338847431426004,,
19,063,,,,,,,,
19,065,13,96172,16.526599317594098,13.517447905835379,8.799718101095554,28.260988154683933,,
19,067,15,76564,21.017696169073897,19.591452902147225,11.490570074754416,35.26412284752863,,
19,069,,,,,,,,
19,071,,,,,,,,
19,073,,,,,,,,
19,075,,,,,,,,
19,077,10,53447,19.483146620264606,18.710124048122438,8.908935272590506,36.98508118026694,,
19,079,15,74008,19.98794933289642,20.268079126580908,10.64274120576155,34.180002097106694,,
19,081,10,53086,23.35705994074613,18.837358248879177,11.20061812147417,42.9544648405072,,
19,083,18,82777,22.475372111327943,21.74517075999372,12.846617109125164,36.49859622330765,,
19,085,11,72551,14.204488054077245,15.161748287411616,6.811604144887022,26.122559270906883,,
19,087,16,99188,14.879717899746792,16.130983586724202,8.134880238263138,24.96563827606051,,
19,089,10,46923,19.787604311786524,21.311510346738274,9.048152716254863,37.56303671570303,,
19,091,,,,,,,,
19,093,,,,,,,,
19,095,17,81985,19.235476198383644,20.73550039641398,10.99473665700856,31.237208240658944,,
19,097,17,96629,18.471914591152995,17.59306212420702,10.338590373634908,30.466613997367865,,
19,099,42,188876,21.907957648282544,22.236811453016795,15.651366137479947,29.832420271155414,,
19,101,18,80913,20.725651464069703,22.24611619888028,11.84650057748705,33.657159512425544,,
19,103,97,782516,12.041719218421175,12.395912671434195,9.682964262395013,14.801317307659287,,
19,105,23,104286,21.585995446041082,22.054734096618912,13.36207140113568,32.9964870218609,,
19,107,10,49672,20.089610145947947,20.132066355290707,9.186249014605888,38.13633786212856,,
19,109,14,72488,20.671378457994997,19.31354155170511,10.681202894135033,36.108738134192926,,
19,111,52,164476,28.599060199400064,31.61555485298767,20.93810647603093,38.147138527325474,,
19,113,194,1146560,16.69073779288049,16.920178621267095,14.294770036619909,19.086705549141072,,
19,115,,,,,,,,
19,117,12,43422,28.52470179931461,27.63576067431256,13.67870325689818,52.45794220817808,,
19,119,,,,,,,,
19,121,11,84462,13.675988610012022,13.023608249863845,6.827004239825494,24.470121320885042,,
19,123,21,110208,18.84356077509404,19.054878048780488,11.510136463384296,29.10235131265603,,
19,125,30,168008,18.99581843154616,17.856292557497262,12.622583394604941,27.4542465736851,,
19,127,40,199633,19.708000953842927,20.03676746830434,13.876251436148193,27.16488326083258,,
19,129,15,73134,18.711608005924344,20.510296168676675,9.963143203638053,31.997419556699192,,
19,131,,,,,,,,
19,133,,,,,,,,
19,135,,,,,,,,
19,137,,,,,,,,
19,139,35,211809,16.374358885811795,16.524321440543133,11.271355224475759,22.99568779739626,,
19,141,12,70026,17.745126728103898,17.136492160054836,8.85830332735993,31.750933425996802,,
19,143,,,,,,,,
19,145,16,75465,18.775044459997698,21.201881666997945,10.264491516519016,31.50133435078314,,
19,147,10,44134,21.700331005380033,22.658268001993928,9.922773158193989,41.19398778418391,,
19,149,23,128097,19.595277871191875,17.9551433679165,12.280256316821074,29.667486185129256,,
19,151,,,,,,,,
19,153,423,2513654,16.778073483708237,16.828091694401856,15.160378814111288,18.395768153305188,,
19,155,99,466513,21.463488570254302,21.22127357651341,17.323805387090644,26.294223559232638,,
19,157,16,92341,16.193262004010126,17.327081144886886,8.853007023182945,27.16954208577241,,
19,159,,,,,,,,
19,161,,,,,,,,
19,163,138,871181,16.20023897285544,15.840565852561063,13.447243639681274,18.953234306029607,,
19,165,12,58472,19.14989722061988,20.52264331645916,9.18312006638585,35.21734280552463,,
19,167,16,179786,9.423863572097261,8.899469369138865,5.274464903361811,15.543229825913908,,
19,169,74,498446,15.20556669042907,14.846141808741569,11.684374945253353,19.454525116200838,,
19,171,12,84142,14.381036361141732,14.261605381379097,7.178961536917578,25.73164650192612,,
19,173,,,,,,,,
19,175,,,,,,,,
19,177,,,,,,,,
19,179,37,176131,22.093233004615467,21.007091312716103,15.388746285362524,30.726338886305545,,
19,181,45,271542,16.912928438092585,16.572022007645227,12.288959694560683,22.704817009635047,,
19,183,13,112245,12.512043242182411,11.581807652902134,6.465155323894356,21.85602154562286,,
19,185,,,,,,,,
19,187,44,183101,25.237699285770546,24.030453137885647,18.030182380792443,34.36658331449572,,
19,189,,,,,,,,
19,191,,,,,,,,
19,193,112,527624,22.78672494714372,21.22723757827544,18.51043138812644,27.063018506161,,
19,195,,,,,,,,
19,197,,,,,,,,
20,000,2776,14696689,19.104755777048624,18.888608175623773,18.37921553202192,19.830296022075327,,
20,001,,,,,,,,
20,003,,,,,,,,
20,005,17,80627,24.88491752001111,21.084748285313854,14.223880502989136,40.411547008621945,,
20,007,,,,,,,,
20,009,32,125688,26.968778744733957,25.45986888167526,18.1957217694578,38.49960857210237,,
20,011,15,72083,25.8451943512666,20.809344783097263,14.129808253002333,43.363844509389814,,
20,013,15,46693,37.67038028527243,32.12472961685906,20.594747441800276,63.20449717260812,,
20,015,69,340911,20.98378319472647,20.239886656634724,16.262143754317922,26.64866290493179,,
20,017,,,,,,,,
20,019,,,,,,,,
20,021,31,96086,29.483965023006427,32.2627646067065,19.591880636659763,42.61253857676717,,
20,023,,,,,,,,
20,025,,,,,,,,
20,027,,,,,,,,
20,029,13,44093,32.05221357445222,29.483137913047422,16.561846472433064,55.98876673526766,,
20,031,11,41328,25.42197480322143,26.61633759194735,12.190825060473161,46.7519167922447,,
20,033,,,,,,,,
20,035,45,171920,26.23593694181218,26.17496510004653,18.90855566742581,35.4633650672793,,
20,037,42,194586,23.35080551959068,21.58428663932657,16.604705409028377,31.921319845315754,,
20,039,,,,,,,,
20,041,25,92221,27.500813999613705,27.108793008100108,17.43315702848281,41.264723773347534,,
20,043,,,,,,,,
20,045,100,604399,16.781377041093418,16.545361590604884,13.352569592550756,20.210184489636077,,
20,047,,,,,,,,
20,049,,,,,,,,
20,051,26,144219,17.216829476679273,18.028137762708106,10.913993011398764,25.833697599568406,,
20,053,,,,,,,,
20,055,39,187494,21.657060726458656,20.80066562129988,15.325825132867271,29.726007901398646,,
20,057,24,169153,15.240835578986601,14.188338368222853,9.661382382990311,22.868736549060817,,
20,059,22,130079,16.166257429128798,16.91279914513488,9.8747700252817,24.96747343714255,,
20,061,55,174349,33.28899271911636,31.545922259376304,24.459499735588047,44.267303291240516,,
20,063,,,,,,,,
20,065,,,,,,,,
20,067,,,,,,,,
20,069,,,,,,,,
20,071,,,,,,,,
20,073,,,,,,,,
20,075,,,,,,,,
20,077,,,,,,,,
20,079,24,169055,13.924289578353441,14.196563248646891,8.726278145981713,21.08154175812223,,
20,081,,,,,,,,
20,083,,,,,,,,
20,085,16,66611,22.517329737849963,24.020056747384068,12.602778521896994,37.13891107438833,,
20,087,17,92446,19.13429884380467,18.389113644722325,10.936905056804035,31.07290255559938,,
20,089,,,,,,,,
20,091,468,3094147,14.995918253609709,15.125331795806728,13.620200264344902,16.371636242874516,,
20,093,,,,,,,,
20,095,11,35571,29.054936108054438,30.924067358241263,13.932971217941436,53.433061980519945,,
20,097,,,,,,,,
20,099,18,98675,19.28742853862021,18.241702558905498,11.23563788773346,30.881041492925956,,
20,101,,,,,,,,
20,103,80,415510,19.344929465578822,19.253447570455585,15.291363978814728,24.143347467722954,,
20,105,,,,,,,,
20,107,10,48898,23.955405552867116,20.45073418135711,10.953936838784095,45.47482171886334,,
20,109,,,,,,,,
20,111,31,161633,19.842645802272262,19.17925176170708,13.18529403254581,28.678147903603612,,
20,113,19,149031,12.883575183618273,12.749025370560489,7.505157319062689,20.62785192053441,,
20,115,,,,,,,,
20,117,17,49496,35.72322276330594,34.34620979473089,19.994016600359195,58.920023330602284,,
20,119,,,,,,,,
20,121,34,174851,19.8516195750262,19.44512756575599,13.488212364136468,28.177789381325642,,
20,123,,,,,,,,
20,125,39,154681,26.86578459278793,25.213180675066752,18.81646524181441,37.19357016972753,,
20,127,,,,,,,,
20,129,,,,,,,,
20,131,,,,,,,,
20,133,17,78291,23.014018328167168,21.71386238520392,13.15449996288778,37.37332393318695,,
20,135,,,,,,,,
20,137,,,,,,,,
20,139,14,78753,19.128504743769344,17.777100554899494,10.185123158485558,32.710325675105594,,
20,141,,,,,,,,
20,143,,,,,,,,
20,145,10,30908,27.162233350240854,32.35408308528536,12.420302710477085,51.56237978782754,,
20,147,,,,,,,,
20,149,21,130043,17.01468283903159,16.148504725360073,10.393010307123292,26.277797671308,,
20,151,,,,,,,,
20,153,,,,,,,,
20,155,58,307637,18.88586377990457,18.853388896654174,14.187642126780727,24.641955536983772,,
20,157,,,,,,,,
20,159,11,46703,22.961152217300032,23.553090807871015,11.010764979301676,42.226376441111356,,
20,161,35,360477,10.28154114789443,9.709357323768229,6.885709469345833,14.76600813402738,,
20,163,,,,,,,,
20,165,,,,,,,,
20,167,10,33489,31.533617529417775,29.860551225775627,14.419177915953748,59.86062862248098,,
20,169,53,267967,20.161271481647894,19.77855482204898,14.964084297131182,26.580123009101918,,
20,171,,,,,,,,
20,173,525,2633810,20.346456863203116,19.933100717211946,18.573545754863677,22.119367971542555,,
20,175,14,106486,13.908822804363774,13.147268185489171,7.604082855001436,23.33664128037512,,
20,177,199,887431,23.030893222152237,22.42427861997158,19.74534887433324,26.316437569971235,,
20,179,,,,,,,,
20,181,,,,,,,,
20,183,,,,,,,,
20,185,,,,,,,,
20,187,,,,,,,,
20,189,,,,,,,,
20,191,23,112106,20.811016995101316,20.51629707598166,12.882347525455076,31.81185013714657,,
20,193,11,39139,27.299410711329962,28.10495924780909,13.091128553618839,50.20458827186319,,
20,195,,,,,,,,
20,197,,,,,,,,
20,199,,,,,,,,
20,201,,,,,,,,
20,203,,,,,,,,
20,205,11,42290,28.119670038586936,26.01087727595176,13.48447478420137,51.713074379367356,,
20,207,,,,,,,,
20,209,155,832756,18.75975428094113,18.61289501366547,15.768561701697388,21.750946860184875,,
21,000,4092,22613481,17.76818034058358,18.095400703677598,17.209310506635926,18.327050174531234,,
21,001,17,96057,17.281409121884206,17.69782524959139,9.877818484842525,28.063925731024078,,
21,003,23,107200,21.005211374705674,21.455223880597014,13.002556907156238,32.108696874761755,,
21,005,20,120588,15.664399686845833,16.585398215411153,9.430991879624223,24.461900494483896,,
21,007,,,,,,,,
21,009,37,224315,16.11435513057482,16.49466152508749,11.224238779577469,22.41116710138712,,
21,011,14,64014,25.768994444018993,21.870215890274,14.088149054635636,43.23599401290658,,
21,013,25,119276,22.9634741928062,20.95979073744928,14.556872808504005,34.45648625003801,,
21,015,99,696532,13.979044946477238,14.2132737620095,11.309882140724046,17.088657541407997,,
21,017,12,100690,12.287655446585948,11.917767404906147,6.133953326777694,21.98600979435356,,
21,019,55,238128,20.862457437184926,23.096821877309683,15.484518028514227,27.50454927692903,,
21,021,31,154400,19.380997342504163,20.077720207253886,12.979758093364934,27.834345093642572,,
21,023,15,42100,35.16284532265395,35.62945368171022,19.223854743995428,58.9972795853464,,
21,025,11,65211,16.95024229532391,16.868319762003345,8.128300029970216,31.17209908094754,,
21,027,21,104476,19.590210996853344,20.10031011907041,11.794586739675507,30.59254115390008,,
21,029,89,419601,21.062307067411346,21.210626285447365,16.800120992080913,26.07656933160407,,
21,031,13,62218,20.28289169158395,20.89427496865859,10.480466112978673,35.43012993467489,,
21,033,19,63043,33.623399912161446,30.13815966879749,19.92735772770161,53.13946778224391,,
21,035,47,191800,23.843837964159796,24.504692387904065,17.255903762374018,32.117493261363066,,
21,037,59,468080,12.006889079671437,12.60468296017775,9.045232045920665,15.628616533424902,,
21,039,,,,,,,,
21,041,18,54629,35.63725087097579,32.9495322996943,20.760011906140928,57.05869087923238,,
21,043,28,131813,22.165850417082673,21.24221434911579,14.479469411968642,32.47810658892802,,
21,045,16,79718,19.30037972804587,20.070749391605407,10.551697196042044,32.3827576656681,,
21,047,74,359910,21.694242791252254,20.560695729487925,16.812740183146857,27.55092147859774,,
21,049,44,185372,22.677816151113987,23.736055067647758,16.27399240444642,30.765018302659193,,
21,051,13,98990,13.5182215107415,13.132639660571774,6.985062317808081,23.61361249145859,,
21,053,,,,,,,,
21,055,11,44731,27.55547939756741,24.591446647738707,13.213923441960494,50.675507702975025,,
21,057,,,,,,,,
21,059,124,516178,24.08514658626318,24.022720844359892,19.718211769083858,28.4520814034425,,
21,061,11,61878,16.74046060731986,17.77691586670545,8.027701556439197,30.786303087598544,,
21,063,,,,,,,,
21,065,13,70183,17.919952289627222,18.523004146303236,9.25950084304602,31.30255033152453,,
21,067,240,1616466,14.420788105699657,14.84720371477037,12.560477339365468,16.281098872033848,,
21,069,12,76148,18.551054835197856,15.758785522929031,9.260619734679617,33.192961429885514,,
21,071,34,174181,21.579681060371428,19.519924676055368,14.85445949722625,30.305895448625638,,
21,073,57,258493,21.6578965366654,22.050887258068883,16.223250700390853,28.329061915650666,,
21,075,,,,,,,,
21,077,,,,,,,,
21,079,15,88539,16.532324146101892,16.94168671432928,9.038375451390337,27.738430746807666,,
21,081,24,127474,18.995077935507773,18.827368718326873,12.04124999436844,28.50194339967344,,
21,083,39,183127,19.784243041094555,21.29669573574623,13.856640599221485,27.38973169618246,,
21,085,21,133530,16.671108401916808,15.726802965625701,10.183146115120449,25.747174818742998,,
21,087,11,56671,22.25515625900522,19.410280390323095,10.672212475509461,40.92802473738464,,
21,089,36,176411,19.857510056421013,20.40689072676874,13.668996220270914,27.88732706272765,,
21,091,,,,,,,,
21,093,104,559877,18.214089930072927,18.5755085491992,14.651314330879535,21.776865529266317,,
21,095,26,127768,18.83999695171877,20.349383257153594,11.942941953647782,28.269245779936,,
21,097,21,95913,21.435371456089605,21.894842200744424,12.905493870210101,33.47398777506212,,
21,099,16,97720,14.130859172725518,16.37331150225133,7.908934609534247,23.306703251691513,,
21,101,45,221409,20.335890634370074,20.324377057843176,14.656321249722815,27.48821645418691,,
21,103,14,79666,17.577987387041702,17.573368814801796,9.359537967735902,30.058893773718466,,
21,105,,,,,,,,
21,107,45,224759,20.373517826582404,20.021445192406087,14.683439620228649,27.5390774871602,,
21,109,13,65759,21.904815624982483,19.76915707355647,11.318537877117988,38.26330464064214,,
21,111,664,3884750,16.6154782442729,17.092476993371516,15.31779557278955,17.91316091575625,,
21,113,44,273449,16.334209904190082,16.090751840379742,11.772261762246128,22.079106616340674,,
21,115,21,111016,14.39438667292694,18.916192260575052,8.666361082355673,22.47861785395781,,
21,117,112,853940,12.842213034026814,13.11567557439633,10.408729616555718,15.275696451497911,,
21,119,18,69536,27.209464699692127,25.885872066267833,15.850515887727427,43.56498880651756,,
21,121,29,150173,18.39682453002741,19.311061242700085,12.123623286925968,26.766413820537487,,
21,123,22,75053,30.304264860507725,29.312619082515024,18.758817578611872,46.323287924169776,,
21,125,49,313333,14.511543390353408,15.638314508845221,10.624273613198536,19.356365282545838,,
21,127,,,,,,,,
21,129,,,,,,,,
21,131,,,,,,,,
21,133,18,103921,18.222628329416573,17.320849491440615,10.615352526756524,29.176193209172002,,
21,135,,,,,,,,
21,137,29,122755,25.04088091249579,23.624292289519776,16.639483512194314,36.19104496451997,,
21,139,10,44670,19.205378235459158,22.386389075442132,8.291519164531776,37.84225139636564,,
21,141,18,139814,12.356248745634776,12.874247214155952,7.197970236349859,19.783551210407182,,
21,143,15,44302,31.12822231002276,33.858516545528424,16.574467381490933,53.230208167713236,,
21,145,74,335566,21.660939341095904,22.05229373655257,16.82056696308386,27.460402020425676,,
21,147,15,84538,17.465758330668603,17.743499964513,9.54869260611813,29.30457469949635,,
21,149,,,,,,,,
21,151,75,480435,15.980358553485194,15.61085266477255,12.480792611991689,20.157047885186653,,
21,153,,,,,,,,
21,155,16,98499,15.797839752837804,16.2438197342105,8.841930985927165,26.056134212124473,,
21,157,39,158166,22.99715906862543,24.657638177610863,15.926201185529862,32.13622473579506,,
21,159,,,,,,,,
21,161,12,84693,15.756199063276135,14.16882150827105,7.865437803141465,28.19219243515028,,
21,163,30,149321,19.460650528150996,20.0909450110835,13.033103081901432,27.948740355038105,,
21,165,,,,,,,,
21,167,21,114253,16.9493440617212,18.380261349811384,10.204612331571369,26.46850030472387,,
21,169,12,51817,22.92050715422641,23.158422911399736,11.441834589296043,41.01111859580883,,
21,171,,,,,,,,
21,173,18,142070,12.151877773687975,12.669810656718518,7.078916613884816,19.456333486592854,,
21,175,14,69665,18.625171587647763,20.096174549630373,9.91711945126859,31.849610649004116,,
21,177,32,152686,19.321368449557475,20.958044614437473,12.939823687918947,27.748708056781208,,
21,179,55,237376,22.150898521371126,23.16999191156646,16.492798888926323,29.1243407522489,,
21,181,,,,,,,,
21,183,28,118673,22.495378034264455,23.59424637449125,14.694727792026342,32.96094089816694,,
21,185,56,345823,15.517175594993217,16.193254930990708,11.623429330423843,20.296847731375678,,
21,187,11,56349,19.47352383931208,19.521198246641465,9.721112937897477,34.84351329045855,,
21,189,,,,,,,,
21,191,,,,,,,,
21,193,12,134618,9.425739998397903,8.914112525813783,4.705295446461963,16.865252514985293,,
21,195,59,282137,19.27490179324657,20.91182652399366,14.438224113217508,25.21204611881668,,
21,197,10,64334,16.8838194877861,15.54388037429664,8.096447711926997,31.04994517295446,,
21,199,72,329781,22.333741690712486,21.832670772421697,17.308343046426724,28.363062475368686,,
21,201,,,,,,,,
21,203,33,81523,40.210281748120586,40.47937391901672,27.129708240984982,57.40267746380172,,
21,205,17,123015,14.789631935027858,13.819452912246474,8.453552524651258,24.017435689789973,,
21,207,19,91069,19.79765891269306,20.863301452744622,11.532865883208665,31.69796974861048,,
21,209,49,297689,16.17601914223603,16.46013121076022,11.926919561487589,21.447054573204717,,
21,211,32,246597,12.3860686250716,12.976637996407094,8.356828488691614,17.68188312589306,,
21,213,23,98847,22.4493917802293,23.26828330652422,14.068914308342164,33.98864894300153,,
21,215,19,101059,17.79818158520055,18.80089848504339,10.548330397206492,28.12880016298425,,
21,217,20,131601,16.382606364528254,15.197452906892805,9.863399216038319,25.58346918751811,,
21,219,14,62388,21.346050497316533,22.440212861447716,11.365872877922547,36.502396449566056,,
21,221,12,72228,19.966988342947623,16.61405549094534,9.967448640170359,35.7264575964133,,
21,223,,,,,,,,
21,225,16,67232,22.57545133387275,23.798191337458352,12.635308737981322,37.234773808172584,,
21,227,122,701730,17.534796431074852,17.385604149744204,14.350265442930068,20.71932741921964,,
21,229,,,,,,,,
21,231,25,98639,26.102754987483877,25.34494469733067,16.5469075416899,39.166948814570425,,
21,233,18,64042,30.393457999177162,28.106555073233192,17.705309318502866,48.66287051727617,,
21,235,45,184321,26.78709336026105,24.41393004595244,19.38595228642256,36.08203896465305,,
21,237,,,,,,,,
21,239,15,135898,10.90665736384578,11.037690032230055,5.962771072169721,18.299517798743953,,
22,000,3422,23031095,14.742178621924953,14.85817326531804,14.237459978553481,15.246897265296425,,
22,001,54,289043,19.327696340886053,18.68234138173213,14.434848086128582,25.345702327771747,,
22,003,26,115060,21.233134007701548,22.596905962106728,13.740964789717143,31.34429441114939,,
22,005,83,652658,12.643351994946508,12.717227092903176,10.040646496302376,15.714532110534314,,
22,007,,,,,,,,
22,009,37,194734,19.35371387002641,19.000277301344397,13.480570831942929,26.916330939649804,,
22,011,35,184557,18.87146185582087,18.964330802949767,12.990246009961941,26.50254878027332,,
22,013,11,63178,18.98495001549009,17.41112412548672,9.104021470092045,34.91399902247737,,
22,015,112,646592,17.41340838478122,17.321587647233496,14.149876542327116,20.676940227235328,,
22,017,166,1150875,14.160849817001212,14.423807972195068,11.93764366542335,16.384055968579073,,
22,019,168,1021632,16.385834591424505,16.44427739146777,13.852909633415832,18.918759549433176,,
22,021,16,47746,31.413228048618024,33.51066057889666,17.581745276355175,51.811342492180536,,
22,023,,,,,,,,
22,025,,,,,,,,
22,027,12,70497,17.620680615537477,17.022000936210052,8.796180276343438,31.52826495505471,,
22,029,14,90891,15.10981761216954,15.403065209976786,8.04534151224385,25.838248289976836,,
22,031,15,135810,12.23689821319194,11.04484205875856,6.848899037820836,20.18290267349751,,
22,033,241,2245063,10.90118955860198,10.734665352375412,9.487158377307756,12.315220739896203,,
22,035,,,,,,,,
22,037,18,95696,18.011544501686423,18.80956361812406,10.492388418421204,28.838227552963968,,
22,039,31,160976,19.496578512405243,19.257529072656794,13.154259650611216,27.832578120335956,,
22,041,16,97091,17.00259001877539,16.4793853189276,9.516220564335127,28.043186563109582,,
22,043,22,110510,20.713564227273054,19.907700660573703,12.822022726202034,31.662883229554666,,
22,045,50,341492,14.541410171431794,14.64163142914036,10.68448124112103,19.336992854441288,,
22,047,17,150783,10.588050825721112,11.274480544889013,6.051985889988407,17.194331197972808,,
22,049,,,,,,,,
22,051,282,2140948,13.125315879795654,13.171735137892187,11.546321579244077,14.70431018034723,,
22,053,24,158568,15.33570217664032,15.135462388375965,9.72151966815134,23.011083024607068,,
22,055,185,1242580,14.58699586765173,14.888377408295641,12.44666807666747,16.72732365863599,,
22,057,59,481368,11.886857774952759,12.256734971996476,8.979204618244296,15.436073554234676,,
22,059,16,74086,22.26037955544084,21.596522959803472,12.723730287358071,36.149461781863394,,
22,061,24,239038,9.398813361469239,10.040244647294573,5.741039375497263,14.51570494728846,,
22,063,141,741023,18.85854667924928,19.027749476062148,15.710370795198543,22.006722563300016,,
22,065,,,,,,,,
22,067,29,121440,23.976748355964407,23.880105401844535,15.662408068544044,35.13149164630187,,
