statecode,countycode,v136_other_data_1,v136_other_data_1_cilow,v136_other_data_1_cihigh,v136_other_data_2,v136_other_data_2_cilow,v136_other_data_2_cihigh,v136_other_data_3,v136_other_data_3_cilow,v136_other_data_3_cihigh,v136_other_flag_CT
05,031,0.12192163047434186,0.10305186198814033,0.14079139896054338,0.02207792207792208,0.015243268829372105,0.028912575326472054,0.005312868949232586,0.0018245718299797608,0.008801166068485411,
05,033,0.07850926132559696,0.06241545671798897,0.09460306593320496,0.03519577650681918,0.021554982398859165,0.048836570614779196,0.014958205015398152,0.00833222614187104,0.021584183888925263,
05,035,0.14165077635521656,0.11774730616936124,0.16555424654107187,0.026849609900457358,0.01781468252862734,0.035884537272287374,0.006187785848802798,0.002634132377102531,0.009741439320503066,
05,037,0.08970814132104454,0.058191667684586966,0.12122461495750211,0.05178979436405179,0.018495275087249005,0.08508431364085457,0.012947448591012947,0.0024559457114748523,0.023438951470551042,
05,039,0.06607538802660753,0.023966742324029462,0.10818403372918561,0.019650655021834062,0,0.04698676514866175,0.0017467248908296944,0,0.011794060389890426,
05,041,0.13706140350877194,0.09182310218693657,0.1822997048306073,0.03995656894679696,0.01423988546484287,0.06567325242875105,0.0030401737242128123,0,0.007898747685123962,
05,043,0.10981549815498155,0.07301501643150003,0.1466159798784631,0.01648590021691974,0.004163476927580338,0.028808323506259143,0.015907447577729574,0.0028195646429141647,0.028995330512544985,
05,045,0.14131955656011194,0.12360548960843776,0.15903362351178613,0.02141576115624011,0.014743695810852246,0.02808782650162797,0.01603544677708619,0.009022745561591187,0.02304814799258119,
05,047,0.09534706331045004,0.06229452961971175,0.12839959700118833,0.026845637583892617,0.003813244094043145,0.049878031073742085,0.007457121551081283,6.649524803408373e-4,0.014249290621821727,
05,049,0.07983193277310924,0.04794386766056084,0.11171999788565763,0.04476987447698745,0.016863189869952295,0.07267655908402261,0.010460251046025104,5.144745299673174e-4,0.02040602756208289,
05,051,0.12609970674486803,0.10779829944094432,0.14440111404879175,0.024988431281813973,0.015101009781545193,0.03487585278208275,0.015964831096714482,0.00963539998721795,0.022294262206211016,
05,053,0.07597716293368467,0.044277713611934506,0.10767661225543484,0.014296134208606856,0.0023579791384305115,0.0262342892787832,0.004959883296863603,1.911503260605121e-4,0.009728616267666693,
05,055,0.11060649611957458,0.08499120561228922,0.13622178662685996,0.023957158962795943,0.013916760289641644,0.03399755763595024,0.009019165727170236,0.0018574079752038328,0.01618092347913664,
05,057,0.11256906077348067,0.07064466892150884,0.1544934526254525,0.018218898708361658,0.005208516719667024,0.031229280697056293,0.03602991162474507,0.005935236460088877,0.06612458678940127,
05,059,0.08622183708838821,0.05761748555708789,0.11482618861968852,0.028067226890756303,0.012764779380568313,0.04336967440094429,0.015546218487394958,0.004009838684681211,0.027082598290108707,
05,061,0.09117361784675072,0.0577832751559991,0.12456396053750235,0.03636363636363636,0.005208402993987227,0.0675188697332855,0.00861244019138756,0,0.017888492843466886,
05,063,0.11601822642832106,0.0843377713181086,0.14769868153853352,0.029483177245924384,0.011148493900352337,0.04781786059149643,0.01664932362122789,0.007170641937697094,0.026128005304758686,
05,065,0.09155370177267988,0.060776774581966966,0.12233062896339279,0.015257731958762887,0.0014807685721509346,0.02903469534537484,0.01443298969072165,7.254701942560789e-4,0.02814050918718722,
05,067,0.09539748953974896,0.05799524784785067,0.13279973123164723,0.004742436631234669,0,0.012190265551377578,0.014717906786590351,0.005332684271978595,0.024103129301202106,
05,069,0.12138970280452072,0.0999126707232453,0.14286673488579613,0.017092257001647446,0.009434315681610258,0.02475019832168463,0.013797364085667216,0.004247558684020427,0.023347169487314003,
05,071,0.1270769230769231,0.09678026300482914,0.15737358314901703,0.03080808080808081,0.016040876358559282,0.045575285257602335,0.010101010101010102,5.607926932502828e-4,0.01964122750876992,
05,073,0.06044624746450304,0.026929423612085106,0.09396307131692097,0.01925343811394892,0.005485332154764993,0.03302154407313285,0.007858546168958742,0,0.01712753922612562,
05,075,0.05960159362549801,0.03368778096483509,0.08551540628616093,0.0220125786163522,0.011284943394742366,0.03274021383796204,0.01179245283018868,0.002080396657472944,0.021504509002904418,
05,077,0.15748987854251012,0.08142784293301865,0.2335519141520016,0.02127659574468085,0,0.045759989511470485,0.02127659574468085,0,0.04514039568014605,
05,079,0.09049773755656108,0.048536674299309565,0.13245880081381262,0.014497041420118343,0,0.03082440196296774,0.001183431952662722,0,0.0083119745462654,
05,081,0.06489361702127659,0.03336570343800013,0.09642153060455305,0.024076029567053854,0.001094635487725426,0.04705742364638228,0.007391763463569166,0,0.015151247015065383,
05,083,0.0647792706333973,0.04642781699413793,0.08313072427265669,0.024390243902439025,0.010613532268034874,0.038166955536843176,0.015466983938132063,0.004354300047026024,0.026579667829238103,
05,085,0.0850557892811414,0.06969337030334852,0.10041820825893427,0.01704133430021755,0.010377974370457378,0.023704694229977723,0.006526468455402465,0.0025796361085587962,0.010473300802246135,
